* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Sep 30, 2020 1:25:23 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: FiiO FH5 (R)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.142 103.297 -158.322
20.508 103.293 -159.036
20.874 103.274 -159.696
21.240 103.245 -160.325
21.606 103.210 -160.940
21.973 103.173 -161.559
22.339 103.136 -162.198
22.705 103.099 -162.867
23.071 103.062 -163.569
23.438 103.023 -164.293
23.804 102.984 -165.023
24.170 102.951 -165.741
24.536 102.919 -166.437
24.902 102.891 -167.109
25.269 102.865 -167.759
25.635 102.843 -168.390
26.001 102.821 -168.999
26.367 102.800 -169.586
26.733 102.779 -170.148
27.100 102.762 -170.688
27.466 102.742 -171.204
27.832 102.720 -171.697
28.198 102.695 -172.164
28.564 102.669 -172.608
28.931 102.643 -173.036
29.297 102.618 -173.463
29.663 102.591 -173.900
30.029 102.562 -174.351
30.396 102.531 -174.808
30.762 102.497 -175.262
31.128 102.462 -175.702
31.494 102.427 -176.130
31.860 102.394 -176.554
32.227 102.363 -176.981
32.593 102.334 -177.412
32.959 102.304 -177.842
33.325 102.275 -178.263
33.691 102.246 -178.672
34.058 102.223 -179.070
34.424 102.200 -179.461
34.790 102.177 -179.847
35.156 102.153 179.777
35.522 102.127 179.419
35.889 102.100 179.084
36.255 102.073 178.769
36.621 102.047 178.467
36.987 102.021 178.170
37.354 101.994 177.874
37.720 101.965 177.580
38.086 101.938 177.292
38.452 101.909 177.012
38.818 101.881 176.739
39.185 101.854 176.466
39.551 101.827 176.185
39.917 101.799 175.893
40.283 101.770 175.595
40.649 101.740 175.302
41.016 101.708 175.024
41.382 101.679 174.765
41.748 101.653 174.514
42.114 101.631 174.256
42.480 101.610 173.976
42.847 101.587 173.681
43.213 101.560 173.395
43.579 101.531 173.144
43.945 101.504 172.936
44.312 101.484 172.748
44.678 101.472 172.536
45.044 101.461 172.268
45.410 101.443 171.946
45.776 101.412 171.617
46.143 101.371 171.339
46.509 101.325 171.152
46.875 101.285 171.043
47.241 101.256 170.963
47.607 101.237 170.856
47.974 101.218 170.693
48.340 101.196 170.487
48.706 101.168 170.268
49.072 101.136 170.061
49.438 101.103 169.873
49.805 101.071 169.694
50.171 101.039 169.521
50.537 101.006 169.359
50.903 100.976 169.215
51.270 100.949 169.081
51.636 100.927 168.933
52.002 100.908 168.747
52.368 100.885 168.522
52.734 100.854 168.288
53.101 100.815 168.089
53.467 100.775 167.956
53.833 100.740 167.884
54.199 100.716 167.834
54.565 100.700 167.758
54.932 100.687 167.632
55.298 100.671 167.462
55.664 100.649 167.276
56.030 100.623 167.099
56.396 100.594 166.942
56.763 100.564 166.803
57.129 100.535 166.676
57.495 100.506 166.559
57.861 100.478 166.455
58.228 100.452 166.360
58.594 100.428 166.263
58.960 100.407 166.151
59.326 100.387 166.015
59.692 100.364 165.856
60.059 100.337 165.690
60.425 100.306 165.536
60.791 100.273 165.408
61.157 100.240 165.311
61.523 100.210 165.240
61.890 100.184 165.181
62.256 100.162 165.120
62.622 100.144 165.042
62.988 100.126 164.942
63.354 100.106 164.824
63.721 100.085 164.701
64.087 100.062 164.580
64.453 100.037 164.466
64.819 100.012 164.357
65.186 99.986 164.251
65.552 99.959 164.153
65.918 99.931 164.071
66.284 99.904 164.009
66.650 99.880 163.960
67.017 99.859 163.906
67.383 99.840 163.833
67.749 99.820 163.739
68.115 99.797 163.637
68.481 99.771 163.546
68.848 99.745 163.476
69.214 99.720 163.424
69.580 99.698 163.374
69.946 99.678 163.314
70.312 99.658 163.242
70.679 99.636 163.164
71.045 99.614 163.089
71.411 99.592 163.019
71.777 99.570 162.951
72.144 99.549 162.881
72.510 99.526 162.813
72.876 99.503 162.753
73.242 99.481 162.704
73.608 99.461 162.660
73.975 99.443 162.612
74.341 99.425 162.550
74.707 99.407 162.477
75.073 99.386 162.401
75.439 99.364 162.332
75.806 99.342 162.273
76.172 99.321 162.222
76.538 99.300 162.172
76.904 99.278 162.122
77.271 99.257 162.073
77.637 99.235 162.033
78.003 99.213 162.002
78.369 99.193 161.974
78.735 99.175 161.942
79.102 99.157 161.898
79.468 99.139 161.841
79.834 99.118 161.779
80.200 99.096 161.722
80.566 99.072 161.678
80.933 99.048 161.653
81.299 99.025 161.645
81.665 99.006 161.647
82.031 98.990 161.647
82.397 98.977 161.633
82.764 98.966 161.597
83.130 98.953 161.537
83.496 98.938 161.462
83.862 98.919 161.385
84.229 98.897 161.321
84.595 98.874 161.278
84.961 98.851 161.253
85.327 98.830 161.239
85.693 98.811 161.227
86.060 98.792 161.212
86.426 98.773 161.197
86.792 98.755 161.184
87.158 98.737 161.173
87.524 98.720 161.158
87.891 98.703 161.136
88.257 98.686 161.106
88.623 98.667 161.076
88.989 98.647 161.054
89.355 98.627 161.045
89.722 98.609 161.042
90.088 98.594 161.033
90.454 98.579 161.010
90.820 98.564 160.974
91.187 98.547 160.935
91.553 98.529 160.903
91.919 98.511 160.878
92.285 98.494 160.853
92.651 98.478 160.821
93.018 98.460 160.783
93.384 98.441 160.751
93.750 98.420 160.739
94.116 98.401 160.749
94.482 98.386 160.766
94.849 98.374 160.770
95.215 98.362 160.749
95.581 98.348 160.712
95.947 98.330 160.683
96.313 98.310 160.678
96.680 98.292 160.695
97.046 98.278 160.715
97.412 98.266 160.715
97.778 98.252 160.694
98.145 98.234 160.669
98.511 98.212 160.670
98.877 98.191 160.708
99.243 98.176 160.767
99.609 98.167 160.812
99.976 98.162 160.813
100.342 98.155 160.765
100.708 98.141 160.693
101.074 98.121 160.631
101.440 98.098 160.601
101.807 98.076 160.601
102.173 98.058 160.613
102.539 98.042 160.619
102.905 98.027 160.615
103.271 98.012 160.609
103.638 97.997 160.608
104.004 97.983 160.610
104.370 97.971 160.604
104.736 97.960 160.583
105.103 97.946 160.553
105.469 97.929 160.533
105.835 97.911 160.538
106.201 97.895 160.568
106.567 97.884 160.603
106.934 97.877 160.619
107.300 97.871 160.602
107.666 97.861 160.561
108.032 97.846 160.520
108.398 97.828 160.501
108.765 97.809 160.512
109.131 97.791 160.542
109.497 97.777 160.575
109.863 97.764 160.601
110.229 97.751 160.620
110.596 97.738 160.638
110.962 97.725 160.658
111.328 97.713 160.678
111.694 97.701 160.689
112.061 97.690 160.690
112.427 97.678 160.683
112.793 97.664 160.676
113.159 97.650 160.674
113.525 97.636 160.677
113.892 97.622 160.682
114.258 97.609 160.688
114.624 97.595 160.695
114.990 97.582 160.706
115.356 97.570 160.721
115.723 97.558 160.737
116.089 97.548 160.748
116.455 97.537 160.754
116.821 97.526 160.755
117.188 97.514 160.755
117.554 97.501 160.760
117.920 97.488 160.772
118.286 97.476 160.791
118.652 97.464 160.813
119.019 97.453 160.836
119.385 97.444 160.851
119.751 97.435 160.855
120.117 97.424 160.847
120.483 97.410 160.836
120.850 97.394 160.836
121.216 97.377 160.857
121.582 97.361 160.897
121.948 97.350 160.945
122.314 97.342 160.981
122.681 97.335 160.993
123.047 97.326 160.985
123.413 97.315 160.971
123.779 97.301 160.965
124.146 97.287 160.975
124.512 97.274 160.997
124.878 97.262 161.020
125.244 97.252 161.035
125.610 97.240 161.044
125.977 97.228 161.054
126.343 97.215 161.071
126.709 97.203 161.097
127.075 97.192 161.128
127.441 97.182 161.154
127.808 97.173 161.171
128.174 97.163 161.179
128.540 97.152 161.186
128.906 97.140 161.197
129.272 97.128 161.213
129.639 97.116 161.232
130.005 97.106 161.247
130.371 97.095 161.256
130.737 97.083 161.262
131.104 97.070 161.271
131.470 97.058 161.287
131.836 97.045 161.310
132.202 97.034 161.335
132.568 97.024 161.355
132.935 97.014 161.371
133.301 97.003 161.386
133.667 96.992 161.405
134.033 96.982 161.428
134.399 96.973 161.449
134.766 96.965 161.461
135.132 96.955 161.465
135.498 96.944 161.470
135.864 96.932 161.488
136.230 96.920 161.523
136.597 96.911 161.566
136.963 96.905 161.599
137.329 96.900 161.609
137.695 96.892 161.598
138.062 96.880 161.583
138.428 96.865 161.586
138.794 96.849 161.620
139.160 96.836 161.680
139.526 96.827 161.743
139.893 96.822 161.787
140.259 96.818 161.802
140.625 96.811 161.795
140.991 96.800 161.785
141.357 96.786 161.790
141.724 96.771 161.820
142.090 96.759 161.867
142.456 96.751 161.912
142.822 96.745 161.939
143.188 96.738 161.943
143.555 96.729 161.931
143.921 96.715 161.923
144.287 96.699 161.936
144.653 96.682 161.976
145.020 96.668 162.039
145.386 96.658 162.109
145.752 96.651 162.171
146.118 96.645 162.218
146.484 96.640 162.249
146.851 96.635 162.266
147.217 96.628 162.275
147.583 96.619 162.281
147.949 96.608 162.288
148.315 96.596 162.304
148.682 96.584 162.331
149.048 96.574 162.366
149.414 96.565 162.401
149.780 96.557 162.428
150.146 96.549 162.445
150.513 96.540 162.455
150.879 96.529 162.467
151.245 96.518 162.488
151.611 96.507 162.522
151.978 96.499 162.563
152.344 96.493 162.604
152.710 96.489 162.635
153.076 96.485 162.647
153.442 96.481 162.642
153.809 96.474 162.628
154.175 96.463 162.623
154.541 96.451 162.638
154.907 96.440 162.676
155.273 96.433 162.722
155.640 96.427 162.755
156.006 96.421 162.768
156.372 96.411 162.775
156.738 96.396 162.805
157.104 96.382 162.879
157.471 96.374 162.987
157.837 96.374 163.090
158.203 96.382 163.140
158.569 96.389 163.115
158.936 96.387 163.037
159.302 96.373 162.960
159.668 96.352 162.932
160.034 96.330 162.969
160.400 96.315 163.045
160.767 96.308 163.115
161.133 96.305 163.147
161.499 96.299 163.143
161.865 96.289 163.129
162.231 96.275 163.135
162.598 96.261 163.173
162.964 96.251 163.229
163.330 96.245 163.280
163.696 96.242 163.309
164.062 96.238 163.315
164.429 96.231 163.312
164.795 96.222 163.313
165.161 96.212 163.328
165.527 96.202 163.356
165.894 96.193 163.393
166.260 96.185 163.433
166.626 96.178 163.473
166.992 96.171 163.510
167.358 96.166 163.542
167.725 96.160 163.568
168.091 96.153 163.589
168.457 96.145 163.608
168.823 96.136 163.632
169.189 96.128 163.662
169.556 96.119 163.696
169.922 96.113 163.728
170.288 96.107 163.754
170.654 96.100 163.771
171.021 96.093 163.785
171.387 96.084 163.803
171.753 96.075 163.829
172.119 96.067 163.865
172.485 96.061 163.904
172.852 96.056 163.938
173.218 96.051 163.964
173.584 96.047 163.981
173.950 96.041 163.995
174.316 96.034 164.011
174.683 96.027 164.032
175.049 96.020 164.058
175.415 96.013 164.087
175.781 96.006 164.119
176.147 96.000 164.152
176.514 95.994 164.187
176.880 95.988 164.222
177.246 95.983 164.254
177.612 95.978 164.281
177.979 95.973 164.304
178.345 95.966 164.323
178.711 95.959 164.344
179.077 95.952 164.367
179.443 95.945 164.393
179.810 95.938 164.422
180.176 95.931 164.451
180.542 95.924 164.479
180.908 95.918 164.506
181.274 95.912 164.531
181.641 95.906 164.555
182.007 95.900 164.579
182.373 95.894 164.603
182.739 95.888 164.628
183.105 95.882 164.653
183.472 95.876 164.677
183.838 95.870 164.699
184.204 95.864 164.721
184.570 95.858 164.744
184.937 95.851 164.771
185.303 95.845 164.801
185.669 95.839 164.833
186.035 95.833 164.862
186.401 95.827 164.888
186.768 95.821 164.913
187.134 95.814 164.942
187.500 95.807 164.977
187.866 95.800 165.018
188.232 95.795 165.059
188.599 95.792 165.095
188.965 95.788 165.123
189.331 95.784 165.143
189.697 95.779 165.161
190.063 95.773 165.182
190.430 95.767 165.205
190.796 95.762 165.230
191.162 95.756 165.255
191.528 95.750 165.282
191.895 95.745 165.313
192.261 95.739 165.349
192.627 95.734 165.388
192.993 95.730 165.425
193.359 95.727 165.456
193.726 95.723 165.482
194.092 95.718 165.508
194.458 95.712 165.538
194.824 95.707 165.572
195.190 95.703 165.605
195.557 95.699 165.634
195.923 95.694 165.656
196.289 95.689 165.677
196.655 95.682 165.701
197.021 95.676 165.734
197.388 95.670 165.770
197.754 95.667 165.803
198.120 95.663 165.825
