* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Sep 30, 2020 1:21:49 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: FiiO FH5 (L)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.142 103.733 -157.730
20.508 103.730 -158.492
20.874 103.708 -159.188
21.240 103.675 -159.828
21.606 103.637 -160.435
21.973 103.599 -161.037
22.339 103.563 -161.663
22.705 103.528 -162.330
23.071 103.493 -163.039
23.438 103.456 -163.775
23.804 103.418 -164.516
24.170 103.385 -165.244
24.536 103.355 -165.952
24.902 103.328 -166.637
25.269 103.305 -167.302
25.635 103.284 -167.948
26.001 103.264 -168.573
26.367 103.245 -169.176
26.733 103.226 -169.758
27.100 103.209 -170.318
27.466 103.190 -170.856
27.832 103.168 -171.368
28.198 103.143 -171.852
28.564 103.116 -172.309
28.931 103.089 -172.748
29.297 103.061 -173.179
29.663 103.032 -173.611
30.029 103.002 -174.048
30.396 102.972 -174.490
30.762 102.941 -174.933
31.128 102.909 -175.379
31.494 102.877 -175.829
31.860 102.845 -176.282
32.227 102.813 -176.737
32.593 102.781 -177.186
32.959 102.749 -177.626
33.325 102.719 -178.053
33.691 102.690 -178.469
34.058 102.666 -178.874
34.424 102.643 -179.271
34.790 102.621 -179.657
35.156 102.598 179.967
35.522 102.576 179.602
35.889 102.553 179.249
36.255 102.529 178.908
36.621 102.504 178.578
36.987 102.478 178.259
37.354 102.451 177.949
37.720 102.423 177.648
38.086 102.396 177.355
38.452 102.369 177.071
38.818 102.343 176.793
39.185 102.318 176.511
39.551 102.293 176.215
39.917 102.268 175.899
40.283 102.239 175.571
40.649 102.206 175.249
41.016 102.172 174.953
41.382 102.138 174.686
41.748 102.109 174.437
42.114 102.085 174.186
42.480 102.062 173.919
42.847 102.039 173.642
43.213 102.015 173.374
43.579 101.992 173.125
43.945 101.972 172.884
44.312 101.956 172.625
44.678 101.940 172.329
45.044 101.917 172.004
45.410 101.884 171.689
45.776 101.843 171.433
46.143 101.802 171.258
46.509 101.767 171.145
46.875 101.744 171.041
47.241 101.727 170.898
47.607 101.710 170.699
47.974 101.686 170.467
48.340 101.655 170.241
48.706 101.621 170.047
49.072 101.588 169.882
49.438 101.559 169.723
49.805 101.533 169.548
50.171 101.506 169.352
50.537 101.477 169.150
50.903 101.445 168.960
51.270 101.414 168.787
51.636 101.385 168.623
52.002 101.358 168.455
52.368 101.332 168.276
52.734 101.303 168.093
53.101 101.274 167.919
53.467 101.244 167.764
53.833 101.218 167.621
54.199 101.194 167.478
54.565 101.172 167.317
54.932 101.149 167.137
55.298 101.122 166.947
55.664 101.092 166.767
56.030 101.058 166.613
56.396 101.026 166.488
56.763 100.996 166.382
57.129 100.969 166.278
57.495 100.944 166.162
57.861 100.920 166.031
58.228 100.893 165.896
58.594 100.864 165.769
58.960 100.836 165.657
59.326 100.808 165.558
59.692 100.783 165.461
60.059 100.760 165.358
60.425 100.738 165.247
60.791 100.716 165.128
61.157 100.693 165.008
61.523 100.670 164.887
61.890 100.647 164.763
62.256 100.623 164.637
62.622 100.597 164.513
62.988 100.570 164.397
63.354 100.543 164.296
63.721 100.517 164.209
64.087 100.493 164.128
64.453 100.471 164.041
64.819 100.449 163.939
65.186 100.426 163.826
65.552 100.400 163.711
65.918 100.372 163.610
66.284 100.343 163.530
66.650 100.316 163.472
67.017 100.293 163.421
67.383 100.272 163.364
67.749 100.254 163.288
68.115 100.235 163.193
68.481 100.214 163.087
68.848 100.191 162.984
69.214 100.166 162.892
69.580 100.141 162.813
69.946 100.118 162.742
70.312 100.096 162.671
70.679 100.074 162.596
71.045 100.052 162.520
71.411 100.029 162.447
71.777 100.007 162.379
72.144 99.985 162.316
72.510 99.965 162.252
72.876 99.945 162.182
73.242 99.925 162.105
73.608 99.903 162.026
73.975 99.880 161.952
74.341 99.855 161.889
74.707 99.831 161.839
75.073 99.808 161.799
75.439 99.786 161.765
75.806 99.767 161.727
76.172 99.749 161.681
76.538 99.730 161.623
76.904 99.711 161.557
77.271 99.689 161.491
77.637 99.666 161.436
78.003 99.644 161.395
78.369 99.623 161.362
78.735 99.604 161.325
79.102 99.587 161.273
79.468 99.569 161.207
79.834 99.548 161.137
80.200 99.525 161.079
80.566 99.501 161.041
80.933 99.480 161.019
81.299 99.462 160.997
81.665 99.446 160.962
82.031 99.430 160.912
82.397 99.411 160.858
82.764 99.391 160.814
83.130 99.371 160.785
83.496 99.353 160.760
83.862 99.337 160.726
84.229 99.321 160.677
84.595 99.301 160.620
84.961 99.279 160.573
85.327 99.256 160.547
85.693 99.234 160.541
86.060 99.215 160.542
86.426 99.198 160.534
86.792 99.182 160.511
87.158 99.164 160.478
87.524 99.145 160.448
87.891 99.125 160.427
88.257 99.105 160.417
88.623 99.087 160.410
88.989 99.071 160.402
89.355 99.055 160.391
89.722 99.039 160.375
90.088 99.024 160.356
90.454 99.010 160.332
90.820 98.995 160.299
91.187 98.980 160.259
91.553 98.963 160.216
91.919 98.945 160.174
92.285 98.926 160.139
92.651 98.907 160.113
93.018 98.888 160.094
93.384 98.869 160.079
93.750 98.852 160.065
94.116 98.835 160.049
94.482 98.817 160.033
94.849 98.800 160.020
95.215 98.784 160.012
95.581 98.770 160.004
95.947 98.757 159.988
96.313 98.745 159.957
96.680 98.730 159.913
97.046 98.713 159.870
97.412 98.694 159.850
97.778 98.676 159.861
98.145 98.664 159.888
98.511 98.657 159.898
98.877 98.654 159.861
99.243 98.648 159.771
99.609 98.632 159.658
99.976 98.606 159.570
100.342 98.576 159.544
100.708 98.548 159.583
101.074 98.528 159.655
101.440 98.516 159.718
101.807 98.507 159.745
102.173 98.497 159.737
102.539 98.483 159.716
102.905 98.466 159.700
103.271 98.448 159.698
103.638 98.431 159.704
104.004 98.414 159.713
104.370 98.399 159.718
104.736 98.383 159.720
105.103 98.369 159.714
105.469 98.354 159.694
105.835 98.337 159.663
106.201 98.317 159.635
106.567 98.295 159.630
106.934 98.273 159.657
107.300 98.258 159.709
107.666 98.249 159.754
108.032 98.244 159.765
108.398 98.240 159.732
108.765 98.230 159.672
109.131 98.215 159.615
109.497 98.196 159.586
109.863 98.178 159.588
110.229 98.163 159.606
110.596 98.150 159.622
110.962 98.138 159.631
111.328 98.126 159.635
111.694 98.113 159.642
112.061 98.101 159.653
112.427 98.089 159.663
112.793 98.077 159.667
113.159 98.065 159.667
113.525 98.051 159.669
113.892 98.038 159.676
114.258 98.025 159.687
114.624 98.012 159.695
114.990 98.000 159.695
115.356 97.986 159.690
115.723 97.972 159.687
116.089 97.957 159.695
116.455 97.942 159.712
116.821 97.930 159.731
117.188 97.919 159.742
117.554 97.909 159.742
117.920 97.897 159.736
118.286 97.884 159.729
118.652 97.870 159.730
119.019 97.857 159.738
119.385 97.844 159.752
119.751 97.832 159.767
120.117 97.820 159.778
120.483 97.808 159.787
120.850 97.796 159.793
121.216 97.783 159.800
121.582 97.770 159.810
121.948 97.756 159.826
122.314 97.744 159.844
122.681 97.732 159.862
123.047 97.721 159.875
123.413 97.709 159.881
123.779 97.697 159.885
124.146 97.684 159.891
124.512 97.671 159.902
124.878 97.658 159.917
125.244 97.646 159.932
125.610 97.635 159.943
125.977 97.624 159.948
126.343 97.612 159.951
126.709 97.599 159.955
127.075 97.586 159.965
127.441 97.573 159.981
127.808 97.561 160.000
128.174 97.550 160.019
128.540 97.539 160.034
128.906 97.528 160.046
129.272 97.516 160.057
129.639 97.505 160.070
130.005 97.493 160.087
130.371 97.481 160.107
130.737 97.470 160.124
131.104 97.460 160.138
131.470 97.448 160.147
131.836 97.436 160.157
132.202 97.422 160.173
132.568 97.409 160.198
132.935 97.398 160.229
133.301 97.387 160.257
133.667 97.378 160.276
134.033 97.368 160.286
134.399 97.356 160.296
134.766 97.344 160.311
135.132 97.333 160.333
135.498 97.324 160.351
135.864 97.315 160.356
136.230 97.305 160.345
136.597 97.291 160.331
136.963 97.274 160.333
137.329 97.255 160.366
137.695 97.240 160.429
138.062 97.230 160.501
138.428 97.225 160.557
138.794 97.222 160.581
139.160 97.217 160.577
139.526 97.208 160.560
139.893 97.196 160.548
140.259 97.183 160.550
140.625 97.170 160.565
140.991 97.159 160.585
141.357 97.148 160.604
141.724 97.137 160.623
142.090 97.126 160.643
142.456 97.116 160.664
142.822 97.106 160.684
143.188 97.097 160.704
143.555 97.087 160.727
143.921 97.077 160.755
144.287 97.069 160.792
144.653 97.062 160.828
145.020 97.058 160.852
145.386 97.054 160.856
145.752 97.047 160.842
146.118 97.036 160.826
146.484 97.021 160.828
146.851 97.005 160.863
147.217 96.991 160.925
147.583 96.982 160.999
147.949 96.977 161.062
148.315 96.973 161.097
148.682 96.968 161.105
149.048 96.960 161.100
149.414 96.948 161.100
149.780 96.935 161.115
150.146 96.922 161.146
150.513 96.911 161.182
150.879 96.902 161.208
151.245 96.894 161.220
151.611 96.884 161.221
151.978 96.873 161.220
152.344 96.860 161.227
152.710 96.848 161.242
153.076 96.836 161.264
153.442 96.825 161.287
153.809 96.815 161.315
154.175 96.806 161.350
154.541 96.798 161.391
154.907 96.793 161.429
155.273 96.789 161.454
155.640 96.785 161.461
156.006 96.777 161.462
156.372 96.767 161.479
156.738 96.757 161.528
157.104 96.751 161.598
157.471 96.751 161.660
157.837 96.755 161.678
158.203 96.757 161.642
158.569 96.749 161.576
158.936 96.732 161.525
159.302 96.710 161.529
159.668 96.689 161.595
160.034 96.675 161.692
160.400 96.669 161.776
160.767 96.665 161.822
161.133 96.660 161.831
161.499 96.650 161.832
161.865 96.636 161.848
162.231 96.623 161.886
162.598 96.613 161.934
162.964 96.605 161.974
163.330 96.598 161.999
163.696 96.590 162.015
164.062 96.581 162.033
164.429 96.572 162.058
164.795 96.564 162.085
165.161 96.557 162.105
165.527 96.550 162.117
165.894 96.542 162.128
166.260 96.532 162.146
166.626 96.523 162.176
166.992 96.515 162.213
167.358 96.509 162.246
167.725 96.503 162.268
168.091 96.496 162.282
168.457 96.488 162.296
168.823 96.479 162.317
169.189 96.469 162.349
169.556 96.461 162.388
169.922 96.454 162.425
170.288 96.449 162.454
170.654 96.444 162.473
171.021 96.437 162.485
171.387 96.429 162.497
171.753 96.420 162.516
172.119 96.411 162.543
172.485 96.403 162.575
172.852 96.396 162.607
173.218 96.390 162.634
173.584 96.384 162.654
173.950 96.378 162.673
174.316 96.370 162.693
174.683 96.363 162.718
175.049 96.356 162.747
175.415 96.350 162.777
175.781 96.344 162.804
176.147 96.338 162.828
176.514 96.332 162.853
176.880 96.326 162.879
177.246 96.320 162.905
177.612 96.314 162.930
177.979 96.308 162.953
178.345 96.301 162.973
178.711 96.294 162.995
179.077 96.286 163.022
179.443 96.279 163.053
179.810 96.272 163.084
180.176 96.266 163.112
180.542 96.260 163.136
180.908 96.253 163.159
181.274 96.245 163.185
181.641 96.238 163.215
182.007 96.232 163.245
182.373 96.226 163.270
182.739 96.220 163.288
183.105 96.212 163.303
183.472 96.204 163.323
183.838 96.195 163.353
184.204 96.188 163.392
184.570 96.182 163.433
184.937 96.177 163.470
185.303 96.172 163.500
185.669 96.168 163.523
186.035 96.163 163.545
186.401 96.157 163.567
186.768 96.151 163.591
187.134 96.145 163.616
187.500 96.139 163.641
187.866 96.133 163.668
188.232 96.127 163.696
188.599 96.121 163.724
188.965 96.116 163.751
189.331 96.110 163.776
189.697 96.103 163.802
190.063 96.097 163.831
190.430 96.091 163.863
190.796 96.086 163.896
191.162 96.082 163.922
191.528 96.079 163.940
191.895 96.074 163.951
192.261 96.067 163.962
192.627 96.060 163.982
192.993 96.053 164.013
193.359 96.047 164.050
193.726 96.042 164.085
194.092 96.039 164.111
194.458 96.035 164.129
194.824 96.029 164.145
195.190 96.023 164.165
195.557 96.016 164.195
195.923 96.010 164.231
196.289 96.006 164.267
196.655 96.002 164.299
197.021 95.998 164.325
197.388 95.993 164.349
197.754 95.988 164.375
198.120 95.983 164.406
